Watershed,dep_names,expl_names,nobs,p.value,r.squared,adj.r.squared,RMSE,statistic,df,r,p,r.sq.adj,r_labels,r2_labels
Deschutes,CHON_norm,WsAreaSqKm,10,0.23741488999396426,0.16932724742028277,0.06549315334781802,2.6039458984158457,1.630748059516089,1,0.4114939214864331,p > 0.1,NA,NA,NA
Deschutes,CHON_norm,tt_hr,10,0.5963848763293348,0.03662057506650601,-0.08380185305018073,2.8042430847155693,0.3041009522829208,1,0.19136503093957882,p > 0.1,NA,NA,NA
Deschutes,CHON_norm,Da,10,0.5212960361482996,0.053237388819668725,-0.0651079375778727,2.7799534487572144,0.4498478346397523,1,0.2307322882035991,p > 0.1,NA,NA,NA
Deschutes,CHON_norm,lulc_evenness,10,0.26148224474118154,0.1543041420686941,0.048592159827280934,2.627387176614824,1.4596655818666942,1,0.3928156591439478,p > 0.1,NA,NA,NA
Deschutes,CHON_norm,PctDecid2019Ws,10,0.7658634192446732,0.011727810676725311,-0.1118062129886841,2.8402414508159595,0.09493587538676768,1,-0.10829501686008143,p > 0.1,NA,NA,NA
Deschutes,CHON_norm,PctConif2019Ws,10,0.007474779034645471,0.6121217061309115,0.5636369193972754,1.7793636427779083,12.625026268420301,1,-0.7823820717085173,p = 0.007,0.56,r~'= '*-0.78,r^2~'= '*0.56
Deschutes,normalized.transformations,WsAreaSqKm,10,0.05888935673359756,0.37718986917603436,0.2993386028230387,0.8453526699053394,4.845006213075173,1,0.6141578536305096,p = 0.058,0.30,r~'= '*0.61,r^2~'= '*0.30
Deschutes,normalized.transformations,tt_hr,10,0.08751633011619983,0.32130633397046476,0.23646962571677277,0.8824639900509215,3.787350317855858,1,0.56683889595763,p = 0.087,0.24,r~'= '*0.57,r^2~'= '*0.24
Deschutes,normalized.transformations,Da,10,0.06472334963152879,0.3641635619692425,0.28468400721539777,0.8541473557306606,4.581852063679643,1,0.6034596605981567,p = 0.064,0.28,r~'= '*0.60,r^2~'= '*0.28
Deschutes,normalized.transformations,lulc_evenness,10,0.0024729197646663295,0.7020467362423884,0.664802578272687,0.5847014461556046,18.849848526942452,1,0.8378822925938875,p = 0.002,0.66,r~'= '*0.84,r^2~'= '*0.66
Deschutes,normalized.transformations,PctDecid2019Ws,10,0.5380902396787599,0.04917044533861517,-0.06968324899405798,1.044507182446179,0.4137056539528879,1,0.2217440987684111,p > 0.1,NA,NA,NA
Deschutes,normalized.transformations,PctConif2019Ws,10,0.06522820685379686,0.36308353772802526,0.2834689799440284,0.8548724702334831,4.560516918439857,1,-0.6025641357797735,p = 0.065,0.28,r~'= '*-0.60,r^2~'= '*0.28
Connecticut,DOC_mgL,WsAreaSqKm,13,0.13147902584212368,0.19445306927798467,0.12122153012143788,0.9440094935488033,2.6553186170551855,1,0.4409683313776451,p > 0.1,NA,NA,NA
Connecticut,DOC_mgL,tt_hr,13,0.20499075150135415,0.1416397200354697,0.06360696731142168,0.9744638769536763,1.8151316606292045,1,0.3763505281455969,p > 0.1,NA,NA,NA
Connecticut,DOC_mgL,Da,12,0.3644321528579477,0.08280382490211881,-0.008915792607669504,1.0171769242045505,0.9027929591320216,1,0.2877565375488781,p > 0.1,NA,NA,NA
Connecticut,DOC_mgL,lulc_evenness,13,0.10642256797222353,0.21942306830486086,0.14846152905984822,0.9292633189488462,3.0921407658203024,1,0.4684261609953709,p > 0.1,NA,NA,NA
Connecticut,DOC_mgL,PctDecid2019Ws,13,0.24872508391380635,0.11882907387273266,0.038722626042981156,0.9873270097005328,1.4833896283265164,1,-0.344715932142297,p > 0.1,NA,NA,NA
Connecticut,DOC_mgL,PctConif2019Ws,13,0.9483730836423632,3.987610866238279e-4,-0.09047407881459213,1.0515848752263053,0.004388121765065382,1,-0.019969003145470947,p > 0.1,NA,NA,NA
