sample,AI.mean,AI.median,AI.sd,AI.Mod.mean,AI.Mod.median,AI.Mod.sd,DBE.mean,DBE.median,DBE.sd,DBE.O.mean,DBE.O.median,DBE.O.sd,KenMass.mean,KenMass.median,KenMass.sd,KenDef.mean,KenDef.median,KenDef.sd,NOSC.mean,NOSC.median,NOSC.sd,HtoC.mean,HtoC.median,HtoC.sd,OtoC.mean,OtoC.median,OtoC.sd,NtoC.mean,NtoC.median,NtoC.sd,PtoC.mean,PtoC.median,PtoC.sd,NtoP.mean,NtoP.median,NtoP.sd,mass.mean,mass.median,mass.sd,number.of.peaks,peaks.with.formula
RC2_0003,0.093973504,0,0.188007611,0.244966087,0.217391304,0.208711451,10.88470234,10,5.973678806,-0.106443105,-1,6.668138988,496.4880416,484.5019814,155.4997681,0.425561883,0.40594542,0.169662321,-0.330905872,-0.352941176,0.564713748,1.258187325,1.25,0.368597122,0.47008464,0.46875,0.18457945,0.014141487,0,0.038451466,0.01500212,0,0.023336105,0.421928817,0,0.776922425,526.3748674,519.2483021,148.1909801,7454,5308
RC2_0004,0.097759945,0,0.191151695,0.255254129,0.227272727,0.208238405,11.14610935,10,5.874648598,0.132487404,-1,6.696340278,495.5812923,482.5173643,154.7579023,0.426610059,0.410258111,0.161932236,-0.283971554,-0.307692308,0.547902613,1.228890378,1.227272727,0.352618265,0.475297344,0.472222222,0.186977176,0.015108141,0,0.0378576,0.014246624,0,0.022910588,0.444312091,0,0.798741255,523.2694253,517.2574261,148.250131,7213,5359
RC2_0005,0.090566142,0,0.18125463,0.244104191,0.217391304,0.205013459,10.6278626,10,5.760843068,-0.092557252,-1,6.383735025,485.0137264,470.6734075,150.3839184,0.409865345,0.389012028,0.160887208,-0.334349739,-0.352941176,0.556580963,1.259352805,1.25,0.360680186,0.467445379,0.466666667,0.177436748,0.014595832,0,0.037083735,0.014242599,0,0.022935052,0.417487685,0,0.765452178,513.8253355,509.2352778,144.5576858,7172,5240
RC2_0006,0.092982133,0,0.188117092,0.246200745,0.214285714,0.211166929,10.63994115,10,5.909267446,-0.032916513,-1,6.526683081,485.2203232,468.7202681,151.970581,0.410032744,0.388151002,0.165295058,-0.321623905,-0.347826087,0.575675743,1.255907776,1.25,0.369847614,0.469441353,0.466666667,0.182796692,0.016034292,0,0.039957366,0.014265292,0,0.023091005,0.454491374,0,0.792362573,511.1722148,504.2163031,145.1023525,7445,5438
RC2_0007,0.093183957,0,0.190551834,0.242211878,0.212121212,0.208228355,10.51805469,10,5.765750657,0.009601336,-1,6.664046153,483.2463776,470.6464881,145.3683937,0.415559216,0.400037273,0.165694198,-0.350477927,-0.37037037,0.564243074,1.266724865,1.263157895,0.368670328,0.464609131,0.464285714,0.184145504,0.015736089,0,0.040198823,0.015559271,0,0.023549026,0.395291202,0,0.781768471,508.6732253,503.077494,137.376895,6836,4791
RC2_0008,0.102040191,0,0.192979957,0.261362023,0.236363636,0.205805534,11.67168511,11,6.144276338,0.434246327,-1,7.070380354,510.6076686,498.556728,159.0773858,0.436004826,0.422519204,0.163083337,-0.289585259,-0.3125,0.536380945,1.219561523,1.214285714,0.350566441,0.467376206,0.466666667,0.185593353,0.013628168,0,0.036596858,0.013270999,0,0.021914964,0.453078302,0,0.843837302,539.6418913,534.1621656,152.5926228,7350,5513
RC2_0009,0.094338045,0,0.182241262,0.258315094,0.235294118,0.199674845,11.4488764,11,5.796916517,0.133333333,-1,6.602953965,505.3760149,492.5118291,159.6281699,0.431607114,0.415573521,0.16086438,-0.275420079,-0.296296296,0.532280107,1.219318548,1.217391304,0.337768638,0.474974999,0.473684211,0.180440037,0.01377303,0,0.035891599,0.013261109,0,0.022066353,0.427763819,0,0.78069609,535.2081425,529.224951,152.7364109,7111,5340
RC2_0010,0.092530026,0,0.185943035,0.249324768,0.220338983,0.20633586,10.81122352,10,5.723692246,-0.008016797,-1,6.513440495,490.7971776,478.5688078,150.0303677,0.418689522,0.402102519,0.158934187,-0.30109706,-0.322580645,0.552101434,1.242211363,1.238095238,0.354275129,0.473346744,0.472222222,0.180239409,0.015539387,0,0.03631795,0.014341842,0,0.022714038,0.448671498,0,0.799409555,515.7635325,511.2548887,143.3288486,7046,5239
RC2_0011,0.097656284,0,0.185803624,0.254501274,0.227272727,0.203701841,11.09184596,10,5.903830587,0.32073766,-1,6.75407601,494.6908758,482.5461824,154.602932,0.420612515,0.402490939,0.159153598,-0.304750856,-0.333333333,0.540221682,1.234556103,1.227272727,0.347361465,0.465731664,0.466666667,0.18232476,0.015634281,0,0.03552487,0.013907439,0,0.022380946,0.476576056,0,0.838629466,520.8985666,515.1923108,148.8259561,7364,5531
RC2_0012,0.094310092,0,0.186144101,0.248298254,0.220338983,0.206611551,10.83955842,10,5.839689046,0.110947562,-1,6.601771138,491.3095206,478.6273731,152.1513559,0.415693433,0.398089232,0.157780607,-0.311528746,-0.333333333,0.547202002,1.245525464,1.24,0.352901528,0.468533813,0.466666667,0.178912926,0.016124382,0,0.037978962,0.014225091,0,0.022800041,0.451631702,0,0.80847747,516.028233,513.030989,145.3333873,7242,5435
RC2_0013,0.094029303,0,0.195168962,0.240153532,0.2,0.212860198,10.53605142,10,5.917815996,-0.076320546,-1,6.973792964,483.765273,470.5479306,145.4815222,0.421790392,0.406216656,0.165601721,-0.336948532,-0.357142857,0.568305153,1.268536175,1.266666667,0.377232618,0.472976162,0.46875,0.194395598,0.01646107,0,0.040586638,0.016458522,0,0.024235095,0.420480549,0,0.794927679,510.1603066,505.0259165,137.4080403,7158,4979
RC2_0014,0.103095774,0,0.193735987,0.261776101,0.238095238,0.205621178,11.72612744,11,6.207737919,0.521818514,-1,7.263795,514.9808242,502.5384225,159.8236339,0.440329612,0.42505532,0.162245256,-0.290945482,-0.3125,0.53663073,1.219112844,1.214285714,0.349152962,0.465962966,0.465116279,0.189161885,0.014169474,0,0.035729552,0.013642602,0,0.021923852,0.464821223,0,0.847028714,541.4195719,537.0811396,152.2115547,7280,5477
RC2_0015,0.099428975,0,0.191664775,0.258703496,0.233333333,0.207613929,11.39368188,11,5.950772182,0.23111029,-1,6.923132505,508.3886128,496.6571983,160.7133579,0.439493309,0.421240788,0.171807015,-0.278987767,-0.3125,0.560084371,1.223958692,1.222222222,0.352013195,0.47427822,0.470588235,0.19214482,0.015342339,0,0.037881002,0.014133593,0,0.022570654,0.472980825,0,0.848046184,532.6985408,529.1846285,150.7007897,7429,5413
RC2_0016,0.095417096,0,0.187042833,0.250307566,0.222222222,0.207285021,11.02685877,10,5.931845379,0.14941302,-1,6.706552742,499.3376174,488.4983872,154.7093732,0.423202993,0.404073232,0.161420611,-0.309742842,-0.333333333,0.557369709,1.242860214,1.238095238,0.356055905,0.467966553,0.466666667,0.183356357,0.015323808,0,0.035570044,0.013910692,0,0.022551665,0.4757004,0,0.831384273,524.30236,520.0916009,148.0701416,7509,5622
RC2_0017,0.096650423,0,0.188093907,0.251305887,0.222222222,0.209357847,10.99527145,10,6.018813156,0.170753065,-1,6.796809703,497.8466577,484.672554,156.6141804,0.423767773,0.405295314,0.166848038,-0.297941906,-0.315789474,0.563499044,1.24106739,1.238095238,0.359742561,0.470978645,0.466666667,0.18627989,0.0167166,0,0.038274155,0.014055982,0,0.022662654,0.494407159,0,0.838678869,519.9843729,515.2257901,149.1745977,7662,5710
RC2_0018,0.095989407,0,0.184617713,0.251596592,0.222222222,0.204882225,11.03460452,10,5.921423459,0.251588983,-1,6.775250815,497.3835039,486.6016879,153.1959933,0.420574972,0.405210081,0.155770684,-0.301274148,-0.32,0.537808439,1.237198635,1.230769231,0.346874134,0.467890852,0.466666667,0.180894827,0.01639259,0,0.036130546,0.014018101,0,0.022373739,0.482222222,0,0.846610188,521.0776763,517.1974067,148.0169522,7355,5664
RC2_0019,0.089412977,0,0.187844735,0.236833772,0.2,0.207865088,10.134602,10,5.582377324,-0.198421908,-1,6.375683357,474.4133216,461.6194257,136.8830644,0.404516815,0.388639291,0.161172254,-0.366554338,-0.384615385,0.559189823,1.278542724,1.272727273,0.370690416,0.466645559,0.466666667,0.178234342,0.014763504,0,0.039555588,0.016116874,0,0.024356415,0.359364202,0,0.719771467,496.9222925,491.2781574,129.4784415,6088,4309
RC2_0020,0.10245676,0,0.194823566,0.263035755,0.238095238,0.207975123,11.50990379,11,6.020761722,0.372759857,-1,6.914565247,502.5633882,488.5576679,155.6966675,0.433717269,0.416085391,0.16327663,-0.281071635,-0.303030303,0.548487908,1.215690377,1.212121212,0.353012342,0.471267538,0.470588235,0.186571815,0.013865402,0,0.036745482,0.014058832,0,0.022399123,0.449197861,0,0.840561508,532.0038074,525.2072265,148.1814836,7255,5301
RC2_0021,0.104740159,0,0.199390369,0.2597682,0.230769231,0.212986831,11.35664207,11,6.114211177,0.398339483,-1,7.146207072,503.332989,492.6906046,156.0573919,0.432431547,0.415583822,0.166438603,-0.292099178,-0.322580645,0.559995583,1.226458131,1.222222222,0.362264902,0.468901045,0.466666667,0.193034132,0.015352722,0,0.03866246,0.014253262,0,0.022707201,0.451650261,0,0.833716218,528.5808994,525.1572945,147.5270825,7490,5420
RC2_0022,0.092593116,0,0.185165086,0.245777389,0.215686275,0.207005008,10.69117373,10,5.740888435,-0.059152827,-1,6.519649694,489.5395584,476.5291747,151.2914792,0.41264283,0.393136786,0.157285109,-0.323127401,-0.333333333,0.548591195,1.254237425,1.25,0.359439561,0.467890329,0.466666667,0.179182563,0.015085023,0,0.038225447,0.013770857,0,0.022549832,0.429981493,0,0.790101923,515.4988047,511.1608527,145.6601523,7155,5359
RC2_0023,0.088177202,0,0.175600271,0.234324556,0.2,0.204505785,10.19872156,9,5.697081841,-0.163752585,-1,6.360464152,482.4135762,470.597999,149.1316892,0.403777917,0.379912124,0.161645115,-0.368021889,-0.388888889,0.567228891,1.284380544,1.272727273,0.364168843,0.460439726,0.461538462,0.178978304,0.01615234,0,0.039679774,0.014503328,0,0.02299734,0.455882353,0,0.809628337,506.1009091,503.1406578,141.7579324,7249,5319
RC2_0024,0.093557062,0,0.191026377,0.245351404,0.213114754,0.212801196,10.53011826,10,5.836655541,-0.073355506,-1,6.72329626,488.5483595,476.6866647,150.12367,0.421044643,0.398907997,0.168575703,-0.282912384,-0.296296296,0.575932123,1.249723851,1.25,0.363980665,0.478629057,0.473684211,0.187958808,0.019641518,0,0.042400098,0.014137741,0,0.022969598,0.501196172,0,0.857953812,505.1216635,500.1264601,142.4392088,7452,5412
RC2_0025,0.089810952,0,0.187617342,0.234896889,0.2,0.20833399,10.35612825,10,5.788435573,-0.101461039,-1,6.779355796,481.3218539,468.6798932,143.4347089,0.4143943,0.399585886,0.164140362,-0.359328129,-0.376689189,0.563378674,1.279693203,1.272727273,0.372090581,0.467839428,0.466666667,0.190467647,0.016398702,0,0.040008103,0.016546744,0,0.024245892,0.417910448,0,0.780197619,507.8720662,503.0759536,135.4709663,7090,4928
RC2_0026,0.105274539,0,0.198748248,0.26352699,0.238095238,0.207378317,11.62579038,11,6.18245283,0.627898065,-1,7.18550906,505.0753355,491.550393,157.4289157,0.432574305,0.418438398,0.164136571,-0.304956057,-0.333333333,0.542610486,1.219825526,1.21875,0.351844833,0.461335707,0.461538462,0.186638533,0.013868204,0,0.036319787,0.013922788,0,0.02225857,0.436407474,0,0.819706392,534.3075256,529.2386284,150.6178885,7143,5219
RC2_0027,0.097366259,0,0.193122211,0.251573028,0.219512195,0.211193355,10.85494327,10,5.869574313,0.166936791,-1,6.862795518,491.302064,478.6208524,150.2701284,0.424077665,0.407577531,0.17086311,-0.322234809,-0.347826087,0.570763826,1.248132486,1.25,0.369041527,0.46642681,0.466666667,0.191926985,0.015702492,0,0.040763878,0.014735258,0,0.02314778,0.430740038,0,0.815073979,515.7400204,510.6238498,141.6923393,7073,4936
RC2_0028,0.094005736,0,0.185354955,0.247599954,0.219512195,0.205887853,10.74849737,10,5.80887655,0.101803156,-1,6.553280563,489.4231038,475.6273944,150.7369879,0.41243814,0.394492191,0.158222983,-0.321237083,-0.347826087,0.549672754,1.249641588,1.25,0.3554909,0.466132498,0.466666667,0.179814039,0.015306055,0,0.037295942,0.014004275,0,0.022500458,0.443236715,0,0.796770009,513.842987,509.2093945,145.3177094,7169,5324
RC2_0029,0.091646008,0,0.183210654,0.241028217,0.209302326,0.208832288,10.34334928,10,5.733155489,-0.039617225,-1,6.399787026,478.4039248,464.7820449,145.0372902,0.403216028,0.383024657,0.15734418,-0.348183059,-0.363636364,0.55885453,1.268748606,1.263157895,0.365339059,0.464429586,0.464285714,0.178023479,0.016049198,0,0.037539151,0.014995745,0,0.023186057,0.46374269,0,0.817899537,503.3349732,499.1645088,139.3308075,7114,5225
RC2_0030,0.093801413,0,0.190203153,0.242176447,0.20754717,0.213984779,10.40307692,10,5.857271542,-0.077647059,-1,6.718473584,483.319037,471.6264615,148.0995815,0.4114604,0.38981904,0.164267583,-0.323085167,-0.347826087,0.579746152,1.26548084,1.260869565,0.372990946,0.469365652,0.464285714,0.187089075,0.018693274,0,0.040911335,0.014576297,0,0.023243681,0.492811961,0,0.851675445,505.4597428,503.0597249,141.5579558,7640,5525
RC2_0031,0.086807736,0,0.1852115,0.222108789,0.185185185,0.211337555,9.745881384,9,5.653365295,-0.383855025,-2,6.496810502,474.1378211,461.5945632,139.308559,0.39555129,0.379147899,0.153905023,-0.40727029,-0.434782609,0.579274943,1.314954639,1.307692308,0.382367921,0.460053758,0.454545455,0.184427608,0.018113084,0,0.044366866,0.017037059,0,0.024405271,0.422703936,0,0.760683566,496.0642396,493.1779904,128.3425795,6832,4856
RC2_0032,0.088198294,0,0.183591578,0.233669078,0.2,0.205043784,10.52383602,10,5.859845545,-0.056761269,-1,6.734242668,494.9152132,480.7068694,151.0325079,0.407349202,0.393061627,0.146534064,-0.366310991,-0.387096774,0.568506107,1.281271452,1.277777778,0.36502534,0.458204896,0.454545455,0.188449962,0.016456471,0,0.038928852,0.014487778,0,0.022961047,0.470553936,0,0.804473698,520.2699194,515.249728,141.1495236,7087,5391
RC2_0033,0.089277107,0,0.18774329,0.230605919,0.2,0.212356939,10.25709389,9,5.864029547,-0.352694725,-2,6.656394124,490.6957964,474.7030877,151.8299521,0.409452222,0.38887898,0.160296087,-0.361111586,-0.390243902,0.586910995,1.289789321,1.285714286,0.378508895,0.467392278,0.463414634,0.186992638,0.018050316,0,0.043915877,0.015737351,0,0.023719132,0.485666105,0,0.833894088,511.753615,507.1428315,140.2798877,7259,5251
RC2_0034,0.083889325,0,0.175618396,0.229288962,0.2,0.206025538,9.924225029,9,5.564996432,-0.429965557,-2,6.079015083,473.2743578,458.529039,144.0060524,0.394391363,0.378321883,0.149514916,-0.358879885,-0.378378378,0.570618567,1.291375947,1.283882784,0.371786993,0.4699398,0.466666667,0.177491683,0.017671699,0,0.040592931,0.015655026,0,0.023884398,0.435763889,0,0.743576932,496.2379284,491.2533831,135.830246,7043,5226
RC2_0035,0.083122813,0,0.171166496,0.231201307,0.2,0.201759926,10.12927138,9,5.711929887,-0.259265956,-1,6.156139155,480.4822697,464.0438557,151.9456288,0.39189414,0.375162565,0.146967647,-0.363324728,-0.384615385,0.566450984,1.288641067,1.277777778,0.362543869,0.461785306,0.461538462,0.172875212,0.01728121,0,0.039430986,0.013817936,0,0.02270773,0.4609375,0,0.776790867,504.2716194,499.1187992,144.6378087,7176,5531
RC2_0036,0.091166424,0,0.181949409,0.237509333,0.2,0.211255705,10.06128495,9,5.541739176,-0.230142566,-1,6.290423833,471.0693766,456.6036225,143.0815174,0.394062045,0.379166448,0.143336489,-0.324005619,-0.333333333,0.563014957,1.269949285,1.264705882,0.365134571,0.473999284,0.470588235,0.181183283,0.018592669,0,0.040504439,0.015407671,0,0.023892664,0.438176638,0,0.769294634,492.3793227,487.2184874,136.097483,7125,5401
RC2_0037,0.096531166,0,0.188505553,0.248400131,0.220338983,0.21098462,10.9277865,10,5.938421264,-0.050409908,-1,6.797777226,494.159409,480.593895,150.8855193,0.418489032,0.402176938,0.150977258,-0.299961333,-0.333333333,0.559492474,1.245018886,1.24137931,0.366544854,0.479247361,0.473684211,0.192032842,0.014949053,0,0.037596072,0.015396367,0,0.023848731,0.433174855,0,0.771039159,520.3419316,515.2860556,142.7996443,7574,5733
RC2_0038,0.092299416,0,0.186196825,0.244009523,0.217391304,0.20705442,10.84131403,10,6.004473975,0.012620638,-1,6.587632936,494.3452972,476.4714122,158.356465,0.411861407,0.393030552,0.15767786,-0.342542582,-0.373546512,0.570110967,1.262376884,1.256478405,0.364349333,0.462627416,0.461538462,0.181378863,0.01539967,0,0.038271445,0.014109185,0,0.022672765,0.468009479,0,0.81125475,523.1086737,517.1522128,149.9087698,7264,5388
RC2_0039,0.098674404,0,0.196065749,0.246126619,0.213114754,0.217185339,10.72323303,10,6.107009507,0.019769069,-1,6.880695174,492.3260965,476.7047589,153.2550069,0.410951181,0.392532981,0.156377645,-0.324980495,-0.357142857,0.594994355,1.261851129,1.257142857,0.38467606,0.467011095,0.464285714,0.192466517,0.018131616,0,0.046535115,0.014499717,0,0.02311802,0.464936499,0,0.836502673,515.8318646,512.1426525,144.7092211,7682,5716
RC2_0040,0.096398374,0,0.18962047,0.243750263,0.209914321,0.212177746,10.4507772,10,5.849141586,0.01369356,-1,6.575111468,484.1744067,470.5438979,147.9443194,0.403562451,0.385102165,0.154801191,-0.347889004,-0.37037037,0.576693911,1.266653671,1.263157895,0.374627558,0.462446536,0.461538462,0.18222009,0.016611125,0,0.039326781,0.015060416,0,0.023266104,0.44180791,0,0.77572928,506.0695132,501.2417607,139.6223391,7317,5404
RC2_0041,0.094567838,0,0.189843275,0.242263543,0.2,0.21569862,10.17574856,9,5.702784238,-0.1327878,-1,6.316744647,477.74903,462.7108156,146.17212,0.409498591,0.383451937,0.170872281,-0.326603829,-0.35,0.578387375,1.268162897,1.263157895,0.376079368,0.469425088,0.466666667,0.17921708,0.01893204,0,0.041945007,0.014967229,0,0.023492586,0.464534884,0,0.797697613,496.1360113,489.2777635,139.0792222,7639,5377
RC2_0042,0.08553962,0,0.175200639,0.230015551,0.2,0.20842283,9.628055879,9,5.257727591,-0.485448196,-2,5.860454501,462.4768692,448.6103046,137.5605483,0.387218209,0.370004823,0.145519491,-0.342461124,-0.352941176,0.570364077,1.287313932,1.285714286,0.367967642,0.47416065,0.470588235,0.176611341,0.019169766,0,0.041340972,0.015866595,0,0.024011539,0.40994152,0,0.733560214,481.9598237,477.2700477,130.0727253,6953,5154
RC2_0043,0.084551349,0,0.184305029,0.218770175,0.176470588,0.216117819,9.215089345,9,5.619662082,-0.591881756,-2,6.171228784,456.0707638,445.6138262,130.6749854,0.388187538,0.365663006,0.169324842,-0.444721084,-0.444444444,0.609351436,1.335606364,1.321428571,0.407811728,0.45718014,0.454545455,0.18088384,0.01517123,0,0.040229321,0.016487668,0,0.024321051,0.344494527,0,0.704685821,480.2374331,477.2130133,121.5782627,6809,4533
RC2_0044,0.090750768,0,0.182760183,0.237421745,0.2,0.215093586,9.829552682,9,5.718572342,-0.374178503,-2,6.058461564,462.4218737,447.5871232,136.8152104,0.393931527,0.371926751,0.16623459,-0.379713992,-0.384615385,0.614189338,1.2923652,1.272727273,0.401046431,0.465204808,0.464285714,0.180546691,0.014636061,0,0.039469903,0.015492665,0,0.023665642,0.372168285,0,0.762207744,489.8081055,484.1096873,131.6169045,6694,4717
RC2_0045,0.085282948,0,0.17530423,0.234507778,0.2,0.211210778,9.919168591,9,5.665016003,-0.45939184,-2,5.941686984,470.1975524,456.5883913,142.3736889,0.398101584,0.375329766,0.166860772,-0.362906424,-0.375,0.605387652,1.288509635,1.272727273,0.390133121,0.471361064,0.466666667,0.178756639,0.014663851,0,0.037344111,0.015149929,0,0.023432191,0.3659118,0,0.715835932,495.2920456,489.7095054,135.2170412,7271,5196
RC2_0046,0.084498866,0,0.174524947,0.231423036,0.2,0.213628708,9.636481964,9,5.656333499,-0.556898475,-2,6.01549498,462.1892007,446.5884035,138.3099395,0.387969518,0.365633311,0.158831472,-0.345316746,-0.347826087,0.615063129,1.29157263,1.277777778,0.393536424,0.479288445,0.476190476,0.185744605,0.015780921,0,0.03742143,0.015366419,0,0.024169845,0.37260592,0,0.738357958,483.880376,477.2013629,132.8299455,7315,5378
RC2_0048,0.0900587,0,0.182793701,0.240940596,0.2,0.217363719,9.77383386,9,5.631789678,-0.281917859,-1,6.088097514,458.8374916,443.6470224,137.8976407,0.385330689,0.365788402,0.153127061,-0.32098801,-0.324324324,0.608122397,1.27310239,1.266666667,0.389431581,0.475718838,0.473684211,0.181215696,0.018391121,0,0.039155133,0.014431241,0,0.023421711,0.432563791,0,0.805005081,479.983115,473.1664552,133.0143375,7221,5381
RC2_0049,0.085577309,0,0.17354416,0.233644307,0.2,0.213963095,9.590768108,9,5.590057207,-0.424010217,-2,5.849146801,460.7760278,444.6380246,137.9165908,0.384808531,0.361725515,0.158776879,-0.351689827,-0.363636364,0.620319052,1.292428649,1.28,0.39359543,0.469599293,0.46875,0.178245944,0.017721474,0,0.040196183,0.01407657,0,0.022893855,0.432121212,0,0.789138508,481.6249123,477.0622919,132.6978233,7461,5481
RC2_0050,0.080706223,0,0.177129265,0.21156667,0.166666667,0.213321344,9.219730089,8,5.759831932,-0.71051131,-2,6.22032283,467.1695596,454.3596175,138.809306,0.381335402,0.358528375,0.16496973,-0.462949905,-0.48,0.620415405,1.3507037,1.333333333,0.405959964,0.454725372,0.451612903,0.183787648,0.014955283,0,0.039144545,0.016071689,0,0.024069213,0.342665174,0,0.663700227,490.5763622,487.2315731,131.0428125,7486,5261
RC2_0051,0.088980838,0,0.182618968,0.232206327,0.2,0.215460294,9.955344333,9,5.925847929,-0.213235294,-2,6.31185749,480.561375,466.7068693,144.7720174,0.396618007,0.371677007,0.168958332,-0.408664073,-0.421052632,0.631342202,1.303742383,1.294117647,0.404942548,0.451813044,0.45,0.187944233,0.014897028,0,0.039477394,0.014507815,0,0.022799461,0.429700734,0,0.782577857,504.6623814,501.1466863,137.2658504,7713,5576
RC2_0052,0.08880346,0,0.181285666,0.233541361,0.2,0.216753655,9.840513983,9,5.76991254,-0.417989418,-2,6.055520347,471.2101673,454.5918092,144.0182126,0.396144558,0.371642463,0.167977133,-0.38414304,-0.4,0.624690659,1.298407925,1.285714286,0.402902545,0.464154079,0.463414634,0.181257705,0.015200606,0,0.038892893,0.015130805,0,0.023390043,0.38033938,0,0.733435103,495.7256657,489.2881108,136.0914761,7478,5292
RC2_0053,0.086646876,0,0.17781209,0.233453783,0.2,0.214789422,9.577790304,9,5.564173374,-0.498684705,-2,5.791926978,458.2890188,443.5743459,133.9109458,0.381791228,0.361982666,0.154217213,-0.36532224,-0.363636364,0.628988977,1.294092298,1.277777778,0.400478008,0.470436602,0.470588235,0.180648946,0.016744326,0,0.040030744,0.015589762,0,0.023769028,0.398280802,0,0.735016555,481.3287444,477.084527,127.7479829,7321,5322
RC2_0054,0.090464147,0,0.181125517,0.241366132,0.206896552,0.215022828,9.874798784,9,5.661411911,-0.245573243,-1,6.063849712,458.2726604,440.679933,140.1810179,0.379460988,0.358316344,0.14797706,-0.321013985,-0.333333333,0.602972202,1.272217629,1.264705882,0.384550948,0.473310888,0.470588235,0.17972649,0.01829164,0,0.039738483,0.013712647,0,0.022877655,0.44601227,0,0.811500017,483.2497213,477.2987309,136.1497285,7448,5591
RC2_0055,0.08550812,0,0.179108138,0.224250581,0.183673469,0.216795662,9.447067503,9,5.712284913,-0.544632977,-2,5.987854318,470.2107841,456.7518793,139.8507845,0.386474069,0.360420713,0.170807222,-0.430530066,-0.444444444,0.640917232,1.325119024,1.3125,0.411032848,0.455215086,0.454545455,0.183851284,0.015174082,0,0.037085993,0.015141394,0,0.023254001,0.387279955,0,0.71425226,492.2270732,489.2881108,131.0879846,7732,5422
RC2_0056,0.099133545,0,0.195315138,0.246227687,0.214285714,0.221807247,10.28955846,10,6.055554576,-0.086602236,-1,6.538238588,472.6411363,454.7162866,147.2589946,0.399576817,0.375207321,0.170251757,-0.363594238,-0.375,0.617862591,1.275515445,1.260869565,0.403961354,0.462839212,0.464285714,0.187698254,0.014382218,0,0.039696952,0.014601353,0,0.02312587,0.396260555,0,0.741337752,501.7271984,495.2599547,139.9927934,7516,5277
RC2_0057,0.083967034,0,0.17022401,0.226585343,0.2,0.207873176,9.645376176,9,5.849576459,-0.473746082,-2,5.92679362,468.1149668,449.6380014,145.8438867,0.372037887,0.352243252,0.150869776,-0.430085881,-0.428571429,0.638550381,1.31828256,1.294117647,0.401080474,0.454418672,0.454545455,0.18259504,0.012594819,0,0.034937107,0.014720508,0,0.022847474,0.342216838,0,0.710802997,496.9272319,491.3326554,138.0012448,7041,5104
RC2_0058,0.088471314,0,0.178741079,0.227964727,0.185185185,0.215107563,9.593314265,9,5.637410955,-0.261708974,-1,6.058432587,472.2545041,460.1508213,140.7028092,0.387358162,0.361763712,0.165557137,-0.424731009,-0.451612903,0.626408802,1.313987998,1.315789474,0.398063454,0.44820512,0.444444444,0.185569213,0.015188073,0,0.036436018,0.014482251,0,0.023014089,0.434435576,0,0.78671227,493.6066388,494.1123893,132.760999,7754,5594
RC2_0059,0.086158891,0,0.172157408,0.228487436,0.189189189,0.212376601,9.456882981,9,5.479854026,-0.288962743,-1,5.839356253,465.0907631,451.5786355,139.0820051,0.376576856,0.353733318,0.152445595,-0.402671329,-0.421052632,0.627278889,1.308728371,1.307692308,0.390679672,0.45270543,0.454545455,0.183741323,0.016684727,0,0.037825414,0.013880798,0,0.02287121,0.445486518,0,0.789011872,485.8868506,483.2001642,132.4195862,7624,5717
RC2_0060,0.096272368,0,0.190776722,0.247241193,0.212121212,0.221668894,9.97412135,9,5.715448068,-0.097744361,-1,6.224498318,462.926917,446.0079342,139.7107271,0.389810414,0.369298897,0.155124984,-0.314604524,-0.32,0.610111668,1.263061894,1.257142857,0.392697588,0.471898129,0.470588235,0.184394565,0.018546889,0,0.039532508,0.014122916,0,0.023334005,0.463071512,0,0.834790966,484.4079011,477.1168564,135.8935678,7688,5719
RC2_0061,0.080895078,0,0.177892097,0.202510658,0.142857143,0.217134238,8.608278216,8,5.503787521,-0.999146576,-2,5.979585355,451.1347632,440.7538791,128.1751631,0.376755524,0.350800502,0.167777564,-0.491839856,-0.5,0.630831965,1.374966898,1.363636364,0.416306488,0.457046653,0.454545455,0.184871823,0.014849569,0,0.039212689,0.017689313,0,0.024897108,0.316860465,0,0.646425283,473.6603393,474.9828585,119.6990484,7032,4687
RC2_0062,0.09522395,0,0.188586156,0.242893727,0.210526316,0.219006721,10.12216505,10,5.966015909,-0.234800839,-2,6.389097971,471.1470159,455.644271,143.3011151,0.393558191,0.371936437,0.160415116,-0.366136012,-0.363636364,0.621931923,1.280941679,1.260869565,0.406460149,0.465931885,0.466666667,0.186247392,0.014244969,0,0.036646968,0.015220745,0,0.023463532,0.384167637,0,0.72978458,498.1414526,493.2209565,134.8523809,7246,5247
RC2_0063,0.085536956,0,0.175411268,0.224135643,0.1875,0.21321526,9.512743628,9,5.83325202,-0.535982009,-2,5.97048491,461.6632875,444.3334065,144.5039709,0.382387103,0.352783133,0.170489255,-0.411862523,-0.428571429,0.614000746,1.324232446,1.307692308,0.407453414,0.460555131,0.461538462,0.179653457,0.016018321,0,0.040647295,0.014904384,0,0.02378732,0.440860215,0,0.796227342,488.0536955,484.1707607,138.0397334,7641,5336
